Date,Price
2019-10-21,39919.93
2019-10-22,39853.04
2019-10-23,39797.21
2019-10-24,39719.13
2019-10-25,39667.03
2019-10-26,39596.39
2019-10-27,39540.56
2019-10-28,39473.60
2019-10-29,39473.43
2019-10-30,39473.26
2019-10-31,39473.07
2019-11-01,39472.88
2019-11-02,39472.71
2019-11-03,39472.54
2019-11-04,39472.35
2019-11-05,39442.51
2019-11-06,39427.51
2019-11-07,39382.80
2019-11-08,39371.48
2019-11-09,39337.93
2019-11-10,39315.51
2019-11-11,39293.06
2019-11-12,39259.48
2019-11-13,39248.19
2019-11-14,39214.64
2019-11-15,39192.19
2019-11-16,39158.62
2019-11-17,39143.61
2019-11-18,39113.77
2019-11-19,39091.32
2019-11-20,39068.88
2019-11-21,39024.20
2019-11-22,39024.03
2019-11-23,38979.33
2019-11-24,38964.32
2019-11-25,38934.48
2019-11-26,38867.52
2019-11-27,38789.44
2019-11-28,38726.21
2019-11-29,38655.57
2019-11-30,38588.61
2019-12-01,38510.52
2019-12-02,38443.59
2019-12-03,38443.42
2019-12-04,38443.23
2019-12-05,38431.91
2019-12-06,38398.36
2019-12-07,38398.19
2019-12-08,38398.00
2019-12-09,38397.83
2019-12-10,38397.66
2019-12-11,38397.47
2019-12-12,38386.15
2019-12-13,38352.60
2019-12-14,38352.43
2019-12-15,38352.24
2019-12-16,38352.05
2019-12-17,38351.88
2019-12-18,38351.71
2019-12-19,38340.39
2019-12-20,38306.82
2019-12-21,38306.65
2019-12-22,38306.48
2019-12-23,38306.29
2019-12-24,38283.84
2019-12-25,38261.42
2019-12-26,38261.25
2019-12-27,38216.55
2019-12-28,38216.38
2019-12-29,38193.96
2019-12-30,38171.51
2019-12-31,38149.06
2020-01-01,38126.64
2020-01-02,38093.09
2020-01-03,38081.77
2020-01-04,38037.07
2020-01-05,38022.06
2020-01-06,37936.58
2020-01-07,37724.97
2020-01-08,37457.71
2020-01-09,37220.14
2020-01-10,36990.01
2020-01-11,36722.75
2020-01-12,36492.61
2020-01-13,36316.25
2020-01-14,36165.84
2020-01-15,36076.62
2020-01-16,36002.27
2020-01-17,35920.50
2020-01-18,35831.28
2020-01-19,35742.07
2020-01-20,35675.14
2020-01-21,35641.59
2020-01-22,35608.01
2020-01-23,35574.44
2020-01-24,35540.88
2020-01-25,35518.46
2020-01-26,35484.89
2020-01-27,35384.55
2020-01-28,35184.08
2020-01-29,34939.10
2020-01-30,34660.72
2020-01-31,34426.87
2020-02-01,34187.45
2020-02-02,33909.07
2020-02-03,33625.12
2020-02-04,33372.72
2020-02-05,33112.91
2020-02-06,32823.40
2020-02-07,32528.32
2020-02-08,32274.07
2020-02-09,32016.11
2020-02-10,31804.49
2020-02-11,31820.99
2020-02-12,31887.59
2020-02-13,31943.06
2020-02-14,32009.63
2020-02-15,32076.21
2020-02-16,32139.10
2020-02-17,32187.15
2020-02-18,32253.72
2020-02-19,32286.94
2020-02-20,32342.41
2020-02-21,32397.86
2020-02-22,32453.30
2020-02-23,32493.94
2020-02-24,32530.86
2020-02-25,32463.91
2020-02-26,32363.56
2020-02-27,32270.66
2020-02-28,32174.06
2020-02-29,32073.71
2020-03-01,31973.37
2020-03-02,31899.02
2020-03-03,31884.02
2020-03-04,31883.82
2020-03-05,31883.65
2020-03-06,31883.49
2020-03-07,31883.30
2020-03-08,31883.10
2020-03-09,31882.94
2020-03-10,31882.77
2020-03-11,31882.58
2020-03-12,31882.39
2020-03-13,31882.22
2020-03-14,31882.05
2020-03-15,31881.86
2020-03-16,31881.67
2020-03-17,31881.50
2020-03-18,31881.33
2020-03-19,31881.14
2020-03-20,31880.95
2020-03-21,31880.78
2020-03-22,31880.61
2020-03-23,32005.60
2020-03-24,32277.14
2020-03-25,32706.32
2020-03-26,33195.74
2020-03-27,33676.83
2020-03-28,34101.36
2020-03-29,34530.54
2020-03-30,34997.71
2020-03-31,35172.78
2020-04-01,35172.61
2020-04-02,35172.45
2020-04-03,35172.26
2020-04-04,35172.06
2020-04-05,35171.90
2020-04-06,35171.73
2020-04-07,35171.54
2020-04-08,35171.37
2020-04-09,35171.20
2020-04-10,35171.01
2020-04-11,35170.82
2020-04-12,35170.65
2020-04-13,35170.48
2020-04-14,35170.29
2020-04-15,35170.10
2020-04-16,35169.93
2020-04-17,35169.76
2020-04-18,35169.57
2020-04-19,35169.38
2020-04-20,35169.26
